Team,Name,Kills,Deaths,Assists,ADR
Bad News Eagles,rigoN,75,58,12,96
Bad News Eagles,sinnopsyy,61,60,21,91
Bad News Eagles,gxx-,50,45,19,68
Bad News Eagles,SENER1,47,45,13,61
Bad News Eagles,juanflatroo,51,50,6,65
MIBR,chelo,64,56,13,85
MIBR,JOTA,53,60,15,82
MIBR,exit,48,52,10,71
MIBR,Tuurtle,54,61,16,78
MIBR,WOOD7,39,56,13,49
